## [iView]
## Converted from:	C:\Dokumente und Einstellungen\iViewX\Desktop\Praktikum_Output\Jasper.idf
## Date:	25.02.2005 14:09:04
## Version:	IDF Converter 2.01 build 30
## Sample Rate:	50
## [Trial]
## User:	
## Trial:	
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	768	576
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	n.a.
## Reversed:	none
## Format:	LEFT, DIAMETER
## 
Time	Type	Set	L Dia X [px]	L Dia Y [px]
4251559426	SMP	1	68.60	66.59
4251579386	SMP	1	68.41	66.15
4251599408	SMP	1	69.64	65.47
4251619363	SMP	1	68.76	65.56
4251639386	SMP	1	69.36	66.34
4251659343	SMP	1	69.54	66.34
4251679367	SMP	1	69.51	65.48
4251699327	SMP	1	68.67	66.39
4251719346	SMP	1	68.79	66.38
4251739305	SMP	1	68.75	65.42
4251759323	SMP	1	68.86	67.20
4251779287	SMP	1	69.90	67.19
4251799310	SMP	1	68.60	65.50
4251819268	SMP	1	68.66	65.36
4251839288	SMP	1	68.66	66.26
4251859249	SMP	1	69.41	66.51
4251879270	SMP	1	68.44	66.43
4251899227	SMP	1	68.93	65.43
4251919251	SMP	1	68.68	66.23
4251939208	SMP	1	68.96	67.36
4251959228	SMP	1	69.55	66.33
4251979186	SMP	1	67.86	67.26
4251999211	SMP	1	69.00	66.42
4252019170	SMP	1	70.44	66.31
4252039191	SMP	1	68.87	65.40
4252059148	SMP	1	68.52	66.43
4252079173	SMP	1	69.48	67.41
4252099137	SMP	1	68.88	66.27
4252119151	SMP	1	67.34	68.25
4252139112	SMP	1	69.58	66.39
4252159132	SMP	1	69.14	65.49
4252179090	SMP	1	68.62	67.19
4252199109	SMP	1	69.70	66.31
4252219071	SMP	1	68.63	66.17
4252239094	SMP	1	68.91	66.16
4252259051	SMP	1	68.88	66.35
4252279074	SMP	1	68.35	65.35
4252299032	SMP	1	69.52	65.32
4252319053	SMP	1	68.68	65.27
4252339012	SMP	1	67.73	67.30
4252359036	SMP	1	69.88	65.55
4252378992	SMP	1	68.88	66.52
4252399013	SMP	1	69.07	66.25
4252418975	SMP	1	68.50	65.59
4252439002	SMP	1	68.50	64.65
4252458954	SMP	1	68.62	66.41
4252478977	SMP	1	68.89	66.32
4252498935	SMP	1	68.74	66.41
4252518957	SMP	1	68.76	65.46
4252538915	SMP	1	68.73	66.55
4252558938	SMP	1	69.77	66.28
4252578896	SMP	1	68.47	66.44
4252598917	SMP	1	69.66	66.28
4252618876	SMP	1	69.05	66.45
4252638894	SMP	1	68.92	66.33
4252658852	SMP	1	69.18	65.50
4252678879	SMP	1	68.34	67.14
4252698839	SMP	1	68.37	66.21
4252718854	SMP	1	69.61	65.46
4252738816	SMP	1	67.50	66.32
4252758838	SMP	1	69.65	66.29
4252778795	SMP	1	68.44	67.28
4252798820	SMP	1	69.32	67.19
4252818776	SMP	1	69.29	65.43
4252838800	SMP	1	69.99	65.27
4252858757	SMP	1	68.38	66.32
4252878780	SMP	1	70.33	66.37
4252898736	SMP	1	69.58	67.28
4252918760	SMP	1	69.16	66.39
4252938720	SMP	1	68.47	66.48
4252958739	SMP	1	68.66	66.49
4252978699	SMP	1	69.72	66.42
4252998720	SMP	1	68.82	65.29
4253018678	SMP	1	68.78	66.34
4253038698	SMP	1	68.76	66.40
4253058659	SMP	1	69.54	66.41
4253078682	SMP	1	69.28	66.36
4253098640	SMP	1	68.28	66.48
4253118670	SMP	1	69.02	66.33
4253138617	SMP	1	68.54	66.29
4253158643	SMP	1	68.82	66.15
4253178600	SMP	1	68.61	67.00
4253198621	SMP	1	68.53	66.32
4253218577	SMP	1	68.95	66.38
4253238602	SMP	1	69.54	65.39
4253258557	SMP	1	68.64	66.56
4253278583	SMP	1	69.79	66.48
4253298540	SMP	1	69.62	66.51
4253318563	SMP	1	68.84	66.24
4253338522	SMP	1	69.76	67.25
4253358544	SMP	1	68.61	68.00
4253378501	SMP	1	68.79	66.41
4253398525	SMP	1	69.67	66.42
4253418491	SMP	1	68.56	65.34
4253438501	SMP	1	68.56	66.46
4253458461	SMP	1	69.70	67.18
4253478485	SMP	1	69.31	66.39
4253498444	SMP	1	68.80	66.65
4253518465	SMP	1	69.55	66.52
4253538425	SMP	1	69.39	66.26
4253558445	SMP	1	70.51	66.46
4253578405	SMP	1	69.47	65.52
4253598422	SMP	1	67.57	66.51
4253618385	SMP	1	69.24	67.17
4253638406	SMP	1	68.09	66.33
4253658362	SMP	1	69.50	67.24
4253678386	SMP	1	69.56	65.15
4253698343	SMP	1	67.74	66.28
4253718363	SMP	1	67.64	65.43
4253738322	SMP	1	69.93	68.24
4253758347	SMP	1	67.44	66.43
4253778304	SMP	1	69.48	66.47
4253798330	SMP	1	68.69	67.42
4253818286	SMP	1	69.42	66.37
4253838310	SMP	1	69.70	66.42
4253858266	SMP	1	68.53	66.51
4253878283	SMP	1	68.49	66.49
4253898247	SMP	1	68.81	67.23
4253918270	SMP	1	68.61	65.49
4253938227	SMP	1	68.84	66.42
4253958250	SMP	1	68.53	66.51
4253978208	SMP	1	69.09	66.23
4253998231	SMP	1	69.32	67.17
4254018184	SMP	1	69.67	65.45
4254038211	SMP	1	68.67	66.27
4254058170	SMP	1	68.63	67.10
4254078192	SMP	1	69.31	66.35
4254098156	SMP	1	69.44	66.30
4254118166	SMP	1	69.19	65.37
4254138124	SMP	1	69.82	66.00
4254158146	SMP	1	68.96	66.93
4254178108	SMP	1	69.43	66.28
4254198128	SMP	1	69.94	65.58
4254218090	SMP	1	69.59	66.45
4254238112	SMP	1	69.13	65.34
4254258073	SMP	1	69.37	66.16
4254278091	SMP	1	68.69	65.42
4254298048	SMP	1	67.81	67.12
4254318074	SMP	1	68.44	65.33
4254338027	SMP	1	69.24	66.42
4254358053	SMP	1	69.29	66.66
4254378012	SMP	1	68.39	66.20
4254398033	SMP	1	68.42	65.53
4254417988	SMP	1	68.51	66.48
4254438015	SMP	1	68.27	65.96
4254457973	SMP	1	68.23	65.47
4254477995	SMP	1	68.44	65.63
4254497953	SMP	1	67.40	65.58
4254517975	SMP	1	69.06	65.40
4254537935	SMP	1	68.57	66.22
4254557955	SMP	1	67.57	65.35
4254577910	SMP	1	67.37	65.37
4254597936	SMP	1	68.49	65.46
4254617893	SMP	1	67.82	65.46
4254637915	SMP	1	68.66	67.20
4254657871	SMP	1	68.83	65.51
4254677896	SMP	1	68.79	65.38
4254697852	SMP	1	68.55	65.08
4254717872	SMP	1	68.27	66.29
4254737833	SMP	1	68.93	65.41
4254757856	SMP	1	69.64	66.32
4254777817	SMP	1	67.62	66.59
4254797835	SMP	1	67.80	67.28
4254817796	SMP	1	68.47	66.32
4254837818	SMP	1	69.58	66.35
4254857771	SMP	1	67.68	65.74
4254877798	SMP	1	68.76	65.39
4254897758	SMP	1	70.00	66.41
4254917778	SMP	1	69.00	65.42
4254937738	SMP	1	67.55	66.31
4254957758	SMP	1	69.40	66.34
4254977719	SMP	1	68.74	67.32
4254997734	SMP	1	68.74	65.40
4255017698	SMP	1	69.44	65.55
4255037722	SMP	1	68.12	67.21
4255057677	SMP	1	68.84	66.22
4255077702	SMP	1	67.46	66.46
4255097659	SMP	1	68.17	65.40
4255117688	SMP	1	67.79	65.37
4255137634	SMP	1	68.66	66.54
4255157659	SMP	1	68.54	66.27
4255177618	SMP	1	68.43	66.12
4255197640	SMP	1	68.44	67.13
4255217598	SMP	1	68.68	65.67
4255237624	SMP	1	67.50	65.43
4255257579	SMP	1	69.68	65.40
4255277602	SMP	1	69.48	66.28
4255297562	SMP	1	68.40	66.34
4255317582	SMP	1	68.32	65.48
4255337540	SMP	1	68.43	65.23
4255357562	SMP	1	68.71	65.36
4255377516	SMP	1	69.01	65.44
4255397542	SMP	1	68.49	66.20
4255417511	SMP	1	69.79	66.38
4255437523	SMP	1	68.64	66.32
4255457483	SMP	1	68.58	65.65
4255477505	SMP	1	68.60	66.28
4255497464	SMP	1	68.79	65.35
4255517487	SMP	1	69.31	65.49
4255537444	SMP	1	69.26	65.41
4255557465	SMP	1	70.25	65.36
4255577425	SMP	1	68.58	65.22
4255597446	SMP	1	69.59	67.11
4255617404	SMP	1	68.59	66.43
4255637427	SMP	1	67.44	65.26
4255657382	SMP	1	67.40	65.47
4255677407	SMP	1	68.55	65.62
4255697364	SMP	1	68.64	67.12
4255717387	SMP	1	68.65	65.55
4255737344	SMP	1	68.84	65.49
4255757365	SMP	1	68.78	65.22
4255777324	SMP	1	69.55	65.49
4255797344	SMP	1	67.52	67.20
4255817312	SMP	1	68.74	66.18
4255837327	SMP	1	68.92	65.56
4255857285	SMP	1	68.63	66.38
4255877310	SMP	1	69.07	65.30
4255897265	SMP	1	68.83	65.44
4255917283	SMP	1	68.47	65.44
4255937247	SMP	1	67.69	66.34
4255957268	SMP	1	68.58	65.41
4255977229	SMP	1	68.85	65.42
4255997249	SMP	1	68.89	66.33
4256017218	SMP	1	68.42	66.39
4256037231	SMP	1	69.45	65.46
4256057185	SMP	1	68.41	66.36
4256077210	SMP	1	68.58	65.30
4256097177	SMP	1	69.45	66.46
4256117199	SMP	1	68.38	66.24
4256137147	SMP	1	68.74	65.37
4256157165	SMP	1	67.53	66.34
4256177130	SMP	1	68.35	63.51
4256197151	SMP	1	66.50	63.50
4256217109	SMP	1	66.68	62.49
4256237130	SMP	1	64.73	61.53
4256257091	SMP	1	64.36	61.38
4256277111	SMP	1	64.49	59.53
4256297071	SMP	1	61.52	59.46
4256317092	SMP	1	61.51	59.64
4256337051	SMP	1	59.60	59.35
4256357070	SMP	1	59.78	57.74
4256377026	SMP	1	58.60	56.60
4256397054	SMP	1	58.18	56.74
4256417013	SMP	1	56.48	57.12
4256437041	SMP	1	57.33	56.35
4256456993	SMP	1	57.27	55.43
4256477014	SMP	1	56.54	54.52
4256496972	SMP	1	55.70	55.01
4256516993	SMP	1	55.60	54.33
4256536952	SMP	1	54.56	52.58
4256556972	SMP	1	54.34	51.74
4256576933	SMP	1	52.89	52.35
4256596958	SMP	1	52.71	51.57
4256616915	SMP	1	52.43	51.48
4256636934	SMP	1	52.65	51.45
4256656890	SMP	1	50.98	51.41
4256676917	SMP	1	52.57	51.19
4256696872	SMP	1	51.64	51.15
4256716897	SMP	1	51.46	50.32
4256736855	SMP	1	50.67	49.49
4256756878	SMP	1	50.30	49.32
4256776835	SMP	1	51.53	50.01
4256796856	SMP	1	50.53	47.57
4256816815	SMP	1	49.70	47.38
4256836837	SMP	1	49.67	47.39
4256856796	SMP	1	49.66	48.28
4256876814	SMP	1	50.18	47.42
4256896774	SMP	1	49.88	47.49
4256916794	SMP	1	49.91	48.34
4256936759	SMP	1	48.59	47.42
4256956777	SMP	1	49.26	46.51
4256976736	SMP	1	48.38	46.43
4256996752	SMP	1	48.61	45.46
4257016716	SMP	1	47.21	46.49
4257036738	SMP	1	48.57	45.31
4257056697	SMP	1	48.26	45.27
4257076718	SMP	1	47.42	44.50
4257096676	SMP	1	48.26	45.17
4257116713	SMP	1	47.62	43.57
4257136657	SMP	1	47.40	44.54
4257156678	SMP	1	46.36	44.11
4257176639	SMP	1	45.88	44.34
4257196661	SMP	1	46.91	44.52
4257216619	SMP	1	47.33	43.54
4257236642	SMP	1	46.53	43.38
4257256601	SMP	1	45.71	43.42
4257276623	SMP	1	46.35	42.39
4257296577	SMP	1	45.60	42.26
4257316600	SMP	1	45.16	40.59
4257336561	SMP	1	44.58	42.59
4257356578	SMP	1	45.55	42.28
4257376536	SMP	1	45.48	42.32
4257396563	SMP	1	46.68	41.40
4257416528	SMP	1	45.92	42.47
4257436541	SMP	1	45.38	42.40
4257456502	SMP	1	46.79	42.41
4257476523	SMP	1	46.42	45.33
4257496482	SMP	1	46.74	43.67
4257516503	SMP	1	46.50	44.45
4257536462	SMP	1	47.47	44.24
4257556480	SMP	1	48.01	44.41
4257576443	SMP	1	48.41	45.34
4257596463	SMP	1	48.40	46.30
4257616423	SMP	1	48.61	47.29
4257636445	SMP	1	49.86	47.30
4257656406	SMP	1	49.44	47.53
4257676427	SMP	1	50.57	47.54
4257696382	SMP	1	51.43	49.28
4257716406	SMP	1	50.89	49.34
4257736363	SMP	1	50.58	49.31
4257756388	SMP	1	50.45	49.35
4257776344	SMP	1	52.46	49.78
4257796366	SMP	1	51.76	50.32
4257816321	SMP	1	53.47	50.49
4257836346	SMP	1	53.13	51.32
4257856303	SMP	1	53.70	53.18
4257876325	SMP	1	53.66	52.44
4257896285	SMP	1	52.80	52.13
4257916308	SMP	1	54.72	53.35
4257936267	SMP	1	53.95	53.13
4257956289	SMP	1	54.54	52.67
4257976248	SMP	1	57.06	55.22
4257996268	SMP	1	54.70	54.20
4258016226	SMP	1	56.23	54.41
4258036249	SMP	1	54.99	52.60
4258056207	SMP	1	56.87	55.30
4258076227	SMP	1	55.74	54.54
4258096188	SMP	1	56.62	54.55
4258116210	SMP	1	56.73	55.57
4258136165	SMP	1	57.28	54.47
4258156185	SMP	1	57.48	54.62
4258176150	SMP	1	57.77	55.48
4258196170	SMP	1	58.81	57.30
4258216128	SMP	1	58.46	57.36
4258236146	SMP	1	57.58	56.63
4258256108	SMP	1	57.60	57.21
4258276125	SMP	1	58.16	54.34
4258296090	SMP	1	58.83	56.50
4258316111	SMP	1	58.77	55.83
4258336069	SMP	1	58.54	57.48
4258356086	SMP	1	59.55	58.22
4258376052	SMP	1	58.69	57.58
4258396074	SMP	1	58.62	56.75
4258416029	SMP	1	58.77	57.67
4258436057	SMP	1	59.54	58.29
4258456012	SMP	1	59.61	57.49
4258476035	SMP	1	59.62	58.49
4258495990	SMP	1	60.48	58.58
4258516010	SMP	1	60.41	59.34
4258535969	SMP	1	60.37	57.61
4258555989	SMP	1	59.78	58.56
4258575953	SMP	1	59.51	58.45
4258595971	SMP	1	59.89	58.32
4258615934	SMP	1	60.36	59.33
4258635955	SMP	1	61.34	58.26
4258655914	SMP	1	60.28	59.46
4258675934	SMP	1	60.48	58.64
4258695894	SMP	1	60.39	59.35
4258715916	SMP	1	60.67	59.47
4258735871	SMP	1	59.85	60.21
4258755895	SMP	1	60.75	59.22
4258775853	SMP	1	60.67	59.55
4258795874	SMP	1	60.40	59.66
4258815832	SMP	1	60.38	58.66
4258835855	SMP	1	61.18	58.60
4258855812	SMP	1	62.40	59.63
4258875831	SMP	1	61.74	60.30
4258895796	SMP	1	62.59	59.44
4258915816	SMP	1	61.37	60.31
4258935770	SMP	1	62.79	60.49
4258955797	SMP	1	63.10	60.25
4258975755	SMP	1	62.61	59.59
4258995778	SMP	1	61.38	59.66
4259015736	SMP	1	61.38	60.45
4259035760	SMP	1	61.43	59.66
4259055717	SMP	1	60.93	61.22
4259075735	SMP	1	62.51	60.21
4259095694	SMP	1	62.34	60.32
4259115728	SMP	1	61.38	60.31
4259135677	SMP	1	62.21	60.41
4259155698	SMP	1	61.85	60.14
4259175654	SMP	1	61.74	60.16
4259195680	SMP	1	61.49	60.18
4259215638	SMP	1	61.74	59.35
4259235662	SMP	1	62.85	60.35
4259255616	SMP	1	62.51	60.54
4259275640	SMP	1	60.95	60.35
4259295596	SMP	1	62.59	59.45
4259315618	SMP	1	61.60	60.46
4259335579	SMP	1	62.29	60.24
4259355599	SMP	1	62.42	59.65
4259375561	SMP	1	64.12	61.26
4259395582	SMP	1	62.58	60.33
4259415546	SMP	1	62.41	60.45
4259435562	SMP	1	63.17	59.35
4259455521	SMP	1	62.76	61.41
4259475540	SMP	1	62.35	61.38
4259495497	SMP	1	63.36	61.32
4259515520	SMP	1	63.54	60.59
4259535482	SMP	1	62.72	60.60
4259555502	SMP	1	64.24	60.40
4259575459	SMP	1	62.72	60.64
4259595484	SMP	1	63.40	61.21
4259615441	SMP	1	63.66	61.53
4259635458	SMP	1	64.50	60.48
4259655422	SMP	1	63.48	60.45
4259675445	SMP	1	62.10	61.29
4259695402	SMP	1	62.68	60.64
4259715425	SMP	1	62.60	61.20
4259735384	SMP	1	63.14	61.56
4259755404	SMP	1	64.24	61.51
4259775365	SMP	1	64.58	61.69
4259795387	SMP	1	63.51	61.53
4259815345	SMP	1	63.40	62.19
4259835367	SMP	1	64.54	61.29
4259855320	SMP	1	63.70	61.35
4259875346	SMP	1	64.49	62.26
4259895305	SMP	1	63.78	61.52
4259915328	SMP	1	64.58	61.57
4259935286	SMP	1	64.17	61.49
4259955309	SMP	1	63.88	61.49
4259975266	SMP	1	64.20	61.51
4259995289	SMP	1	63.81	62.32
4260015243	SMP	1	63.52	62.31
4260035268	SMP	1	64.43	61.50
4260055227	SMP	1	63.90	61.64
4260075246	SMP	1	64.71	62.28
4260095210	SMP	1	63.90	62.54
4260115230	SMP	1	63.41	61.46
4260135189	SMP	1	65.26	61.47
4260155210	SMP	1	64.37	62.54
4260175165	SMP	1	64.31	61.37
4260195191	SMP	1	65.24	62.44
4260215148	SMP	1	65.13	61.60
4260235167	SMP	1	65.16	61.37
4260255130	SMP	1	64.37	62.51
4260275151	SMP	1	63.98	62.28
4260295110	SMP	1	63.84	62.27
4260315128	SMP	1	64.45	63.07
4260335090	SMP	1	66.27	62.46
4260355108	SMP	1	63.74	61.42
4260375065	SMP	1	65.28	61.41
4260395092	SMP	1	65.44	61.60
4260415052	SMP	1	64.46	64.03
4260435077	SMP	1	64.58	61.56
4260455029	SMP	1	63.34	62.57
4260475053	SMP	1	65.43	61.40
4260495011	SMP	1	64.74	62.50
4260515030	SMP	1	65.56	62.27
4260534992	SMP	1	64.61	61.32
4260555014	SMP	1	64.47	61.60
4260574972	SMP	1	64.63	62.98
4260594992	SMP	1	64.47	61.45
4260614951	SMP	1	64.55	62.49
4260634975	SMP	1	65.51	61.53
4260654933	SMP	1	64.47	62.39
4260674954	SMP	1	63.93	61.41
4260694913	SMP	1	65.63	62.53
4260714937	SMP	1	65.05	62.50
4260734891	SMP	1	65.47	62.53
4260754917	SMP	1	65.63	62.49
4260774873	SMP	1	64.26	62.41
4260794891	SMP	1	65.51	62.52
4260814856	SMP	1	64.53	62.45
4260834876	SMP	1	64.66	63.85
4260854831	SMP	1	64.77	63.29
4260874852	SMP	1	66.39	62.54
4260894815	SMP	1	65.49	63.34
4260914837	SMP	1	64.95	63.27
4260934790	SMP	1	65.54	61.51
4260954818	SMP	1	66.76	62.38
4260974778	SMP	1	66.35	62.41
4260994798	SMP	1	65.43	63.25
4261014751	SMP	1	66.29	63.53
4261034775	SMP	1	65.18	61.72
4261054737	SMP	1	66.06	63.35
4261074756	SMP	1	66.34	64.06
4261094713	SMP	1	66.63	62.63
4261114745	SMP	1	66.41	63.53
4261134697	SMP	1	66.57	64.43
4261154720	SMP	1	65.64	64.19
4261174673	SMP	1	66.41	64.16
4261194700	SMP	1	65.60	63.30
4261214658	SMP	1	66.41	63.46
4261234678	SMP	1	66.15	63.29
4261254639	SMP	1	66.55	63.34
4261274661	SMP	1	66.55	64.41
4261294621	SMP	1	66.52	63.27
4261314638	SMP	1	66.39	62.50
4261334600	SMP	1	66.72	63.38
4261354622	SMP	1	65.49	63.53
4261374574	SMP	1	66.91	63.27
4261394602	SMP	1	67.31	63.55
4261414570	SMP	1	66.79	63.46
4261434584	SMP	1	66.71	63.74
4261454541	SMP	1	66.36	64.35
4261474560	SMP	1	65.40	65.12
4261494521	SMP	1	65.79	64.27
4261514541	SMP	1	65.84	63.50
4261534497	SMP	1	66.56	63.57
4261554525	SMP	1	66.74	64.14
4261574479	SMP	1	66.39	64.43
4261594500	SMP	1	66.64	64.21
4261614460	SMP	1	67.40	64.30
4261634482	SMP	1	66.33	63.63
4261654440	SMP	1	65.67	64.32
4261674463	SMP	1	65.79	63.47
4261694422	SMP	1	66.49	62.58
4261714441	SMP	1	66.33	63.52
4261734399	SMP	1	67.60	63.97
4261754422	SMP	1	66.39	64.41
4261774379	SMP	1	67.41	63.53
4261794404	SMP	1	66.79	63.73
4261814361	SMP	1	66.85	64.08
4261834383	SMP	1	65.55	64.32
4261854340	SMP	1	67.64	65.12
4261874362	SMP	1	66.28	65.35
4261894320	SMP	1	66.64	63.44
4261914343	SMP	1	67.36	63.39
4261934302	SMP	1	65.60	63.54
4261954324	SMP	1	67.42	64.32
4261974283	SMP	1	68.38	63.69
4261994305	SMP	1	66.81	64.16
4262014263	SMP	1	66.68	63.59
4262034282	SMP	1	66.38	64.20
4262054241	SMP	1	66.26	64.58
4262074264	SMP	1	66.73	64.31
4262094233	SMP	1	66.62	64.36
4262114247	SMP	1	66.46	64.33
4262134205	SMP	1	66.23	64.30
4262154226	SMP	1	66.36	65.37
4262174184	SMP	1	66.66	63.45
4262194207	SMP	1	66.59	65.20
4262214165	SMP	1	67.43	64.25
4262234188	SMP	1	67.38	64.68
4262254144	SMP	1	66.52	63.78
4262274168	SMP	1	67.23	64.25
4262294126	SMP	1	67.51	66.19
4262314145	SMP	1	67.67	64.58
4262334106	SMP	1	67.86	63.44
4262354129	SMP	1	67.62	64.32
4262374085	SMP	1	66.88	65.97
4262394110	SMP	1	66.62	64.32
4262414066	SMP	1	67.26	63.28
4262434095	SMP	1	67.21	64.47
4262454049	SMP	1	67.05	64.36
4262474069	SMP	1	66.61	64.61
4262494027	SMP	1	66.48	64.19
4262514050	SMP	1	66.43	64.26
4262534006	SMP	1	66.38	65.04
4262554031	SMP	1	67.34	63.43
4262573987	SMP	1	66.30	63.51
4262594009	SMP	1	67.78	64.51
4262613970	SMP	1	66.54	64.35
4262633990	SMP	1	67.12	64.44
4262653948	SMP	1	65.31	63.48
4262673971	SMP	1	66.84	63.43
4262693930	SMP	1	67.53	64.47
4262713954	SMP	1	66.93	63.74
4262733913	SMP	1	67.70	63.59
4262753932	SMP	1	67.21	64.55
4262773891	SMP	1	66.46	64.41
4262793914	SMP	1	67.30	63.53
4262813870	SMP	1	68.16	64.41
4262833893	SMP	1	66.43	65.21
4262853851	SMP	1	66.97	64.56
4262873870	SMP	1	68.13	63.55
4262893831	SMP	1	67.54	64.38
4262913854	SMP	1	66.36	63.57
4262933813	SMP	1	67.09	63.47
4262953834	SMP	1	67.44	63.53
4262973791	SMP	1	67.51	64.51
4262993812	SMP	1	68.08	64.52
4263013772	SMP	1	67.31	63.39
4263033792	SMP	1	67.39	63.70
4263053754	SMP	1	68.13	64.62
4263073774	SMP	1	66.31	64.15
4263093733	SMP	1	67.87	64.31
4263113763	SMP	1	67.36	64.46
4263133712	SMP	1	67.12	64.24
4263153733	SMP	1	66.57	62.66
4263173693	SMP	1	66.85	64.58
4263193715	SMP	1	66.84	63.41
4263213674	SMP	1	66.60	64.15
4263233695	SMP	1	66.50	64.54
4263253653	SMP	1	67.15	64.27
4263273676	SMP	1	67.59	64.24
4263293635	SMP	1	66.31	63.45
4263313654	SMP	1	67.52	63.40
4263333613	SMP	1	67.82	63.60
4263353636	SMP	1	66.52	63.51
4263373596	SMP	1	66.81	63.70
4263393619	SMP	1	66.61	64.36
4263413583	SMP	1	66.74	63.57
4263433598	SMP	1	66.48	64.44
4263453556	SMP	1	67.45	64.54
4263473579	SMP	1	66.61	64.29
4263493535	SMP	1	67.26	63.42
4263513557	SMP	1	66.49	63.24
4263533514	SMP	1	66.68	63.35
4263553538	SMP	1	66.63	64.33
4263573496	SMP	1	67.60	64.43
4263593518	SMP	1	67.20	63.64
4263613478	SMP	1	66.84	65.31
4263633498	SMP	1	65.58	64.32
4263653457	SMP	1	65.65	64.47
4263673484	SMP	1	65.67	63.48
4263693437	SMP	1	67.58	63.53
4263713460	SMP	1	66.42	64.38
4263733416	SMP	1	66.73	64.27
4263753439	SMP	1	67.53	64.51
4263773398	SMP	1	65.47	64.34
4263793421	SMP	1	67.47	64.38
4263813377	SMP	1	66.60	63.26
4263833400	SMP	1	65.54	63.55
4263853359	SMP	1	67.58	63.51
4263873383	SMP	1	65.54	65.28
4263893338	SMP	1	66.91	63.45
4263913361	SMP	1	66.96	63.62
4263933319	SMP	1	67.51	63.32
4263953342	SMP	1	66.61	63.61
4263973300	SMP	1	67.49	63.51
4263993324	SMP	1	67.17	63.42
4264013282	SMP	1	65.58	63.53
4264033303	SMP	1	66.75	63.47
4264053260	SMP	1	67.50	64.38
4264073284	SMP	1	67.16	64.31
4264093248	SMP	1	66.41	64.30
4264113265	SMP	1	66.07	63.50
4264133223	SMP	1	66.31	62.55
4264153244	SMP	1	66.69	63.61
4264173203	SMP	1	65.52	64.35
4264193225	SMP	1	65.50	64.19
4264213184	SMP	1	65.76	63.33
4264233207	SMP	1	66.27	63.34
4264253164	SMP	1	65.52	63.46
4264273186	SMP	1	66.30	64.18
4264293143	SMP	1	68.64	63.70
4264313168	SMP	1	65.45	63.56
4264333125	SMP	1	65.95	63.57
4264353147	SMP	1	66.85	64.25
4264373105	SMP	1	67.32	63.71
4264393127	SMP	1	65.86	63.41
4264413086	SMP	1	66.75	63.52
4264433109	SMP	1	66.71	64.47
4264453067	SMP	1	67.44	64.37
4264473090	SMP	1	66.76	64.41
4264493047	SMP	1	65.46	63.43
4264513068	SMP	1	66.67	63.32
4264533026	SMP	1	67.42	63.47
4264553049	SMP	1	66.50	63.27
4264573008	SMP	1	66.54	64.39
4264593029	SMP	1	66.20	63.49
4264612986	SMP	1	67.23	64.37
4264633010	SMP	1	66.64	63.41
4264652968	SMP	1	65.67	63.59
4264672990	SMP	1	66.45	63.31
4264692948	SMP	1	66.52	63.57
4264712971	SMP	1	66.73	64.35
4264732929	SMP	1	66.34	63.48
4264752952	SMP	1	66.55	63.33
4264772910	SMP	1	65.58	64.33
4264792931	SMP	1	66.40	63.51
4264812891	SMP	1	65.55	63.47
4264832911	SMP	1	66.74	63.48
4264852869	SMP	1	65.73	64.21
4264872889	SMP	1	66.91	64.16
4264892851	SMP	1	66.55	64.39
4264912876	SMP	1	65.78	63.45
4264932830	SMP	1	67.15	64.36
4264952851	SMP	1	65.38	63.65
4264972810	SMP	1	66.35	63.50
4264992831	SMP	1	65.59	62.52
4265012789	SMP	1	65.80	63.54
4265032812	SMP	1	65.45	64.04
4265052771	SMP	1	66.70	63.46
4265072791	SMP	1	66.29	63.52
4265092750	SMP	1	65.68	63.33
4265112779	SMP	1	67.39	63.26
4265132733	SMP	1	66.49	63.49
4265152754	SMP	1	66.68	64.21
4265172710	SMP	1	65.52	62.35
4265192734	SMP	1	67.35	64.32
4265212692	SMP	1	65.70	62.37
4265232715	SMP	1	65.69	63.27
4265252671	SMP	1	65.52	63.45
4265272694	SMP	1	65.74	63.57
4265292653	SMP	1	66.00	64.18
4265312676	SMP	1	65.73	64.16
4265332634	SMP	1	65.60	63.49
4265352656	SMP	1	68.04	63.50
4265372613	SMP	1	66.52	63.40
4265392637	SMP	1	66.68	62.67
4265412606	SMP	1	65.71	62.62
4265432616	SMP	1	66.55	63.30
4265452575	SMP	1	65.55	63.14
4265472600	SMP	1	67.63	63.48
4265492555	SMP	1	66.73	64.31
4265512578	SMP	1	65.79	64.06
4265532538	SMP	1	65.42	64.27
4265552559	SMP	1	66.31	62.41
4265572516	SMP	1	66.80	63.55
4265592537	SMP	1	66.09	63.39
4265612498	SMP	1	67.03	62.58
4265632518	SMP	1	66.53	63.42
4265652477	SMP	1	66.77	63.37
4265672499	SMP	1	66.41	64.59
4265692458	SMP	1	66.59	63.40
4265712480	SMP	1	66.72	63.43
4265732438	SMP	1	66.34	63.33
4265752464	SMP	1	66.48	63.57
4265772420	SMP	1	65.71	63.45
4265792441	SMP	1	65.54	62.58
4265812400	SMP	1	65.91	62.45
4265832422	SMP	1	67.03	63.24
4265852379	SMP	1	66.55	63.44
4265872402	SMP	1	65.71	64.06
4265892360	SMP	1	66.71	63.38
4265912381	SMP	1	66.57	64.29
4265932340	SMP	1	65.86	64.33
4265952362	SMP	1	66.62	64.58
